customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,RecordDate
9004-XNNLB,Female,1,Yes,No,15,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Mailed check,115.64,1765.21,Yes,2024-10-18
7281-OWNIY,Male,0,No,Yes,53,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,128.99,6702.19,No,2024-10-18
8969-BHXEN,Male,0,Yes,No,38,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),175.23,6490.82,Yes,2024-10-18
1408-ECTGN,Male,0,Yes,No,36,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),157.0,5501.92,No,2024-10-18
2204-XJUEE,Female,0,No,No,47,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),150.76,7037.66,No,2024-10-18
2758-GQOMR,Male,1,No,No,39,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),155.87,5929.47,No,2024-10-18
4847-HDGYC,Female,0,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),162.13,7570.71,No,2024-10-18
5660-TPHMQ,Male,0,No,Yes,23,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,116.0,2588.45,Yes,2024-10-18
7116-GOIIG,Male,1,No,No,28,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),139.34,4014.46,No,2024-10-18
6259-TKYBQ,Male,1,No,No,23,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Electronic check,158.92,3747.13,No,2024-10-18
3295-LIYII,Female,0,No,No,31,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,155.79,4699.8,Yes,2024-10-18
9179-KDUJF,Female,0,Yes,Yes,47,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),178.04,8332.01,Yes,2024-10-18
5971-DIGLI,Female,1,Yes,No,10,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),144.57,1479.7,No,2024-10-18
9384-EHVOG,Female,0,Yes,Yes,11,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,103.98,1162.22,Yes,2024-10-18
9460-LKDJA,Male,1,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),64.43,1049.78,No,2024-10-18
7759-ZFRRO,Female,0,No,Yes,44,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,99.15,4488.32,Yes,2024-10-18
7513-GGNAW,Female,0,Yes,No,31,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),162.16,5087.09,Yes,2024-10-18
8477-YGLZC,Male,0,Yes,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,164.37,4281.11,Yes,2024-10-18
1714-XMCFS,Male,1,Yes,Yes,28,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),122.29,3428.79,Yes,2024-10-18
4219-IVXZA,Male,0,Yes,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,43.65,1717.33,Yes,2024-10-18
1538-GANEW,Male,0,Yes,No,48,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),181.88,8919.76,No,2024-10-19
8746-BJTPF,Female,0,Yes,No,10,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),138.08,1407.31,No,2024-10-19
2016-KKMTV,Male,0,No,No,16,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,127.49,2048.78,Yes,2024-10-19
3286-XUIUX,Female,0,Yes,Yes,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),71.37,2497.9,Yes,2024-10-19
4565-AKKMQ,Male,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,37.85,673.32,Yes,2024-10-19
5698-ACKDX,Male,0,Yes,No,32,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,143.25,4705.37,No,2024-10-19
8435-FODME,Male,0,Yes,No,34,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,166.08,5695.19,Yes,2024-10-19
5515-YZHZH,Female,0,Yes,No,12,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Electronic check,80.36,960.0,No,2024-10-19
7296-ZXYPQ,Female,0,Yes,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),173.02,4423.83,Yes,2024-10-19
4567-LHFCK,Female,0,No,No,3,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),117.5,362.01,Yes,2024-10-19
7983-EAEGJ,Male,0,No,No,33,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),171.53,5501.32,Yes,2024-10-19
4697-APSEE,Male,0,Yes,No,7,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,127.92,886.19,Yes,2024-10-19
9368-MLYKJ,Male,0,Yes,Yes,30,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,140.51,4220.37,Yes,2024-10-19
3444-BKXBO,Male,0,No,Yes,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,188.31,5660.84,No,2024-10-19
7633-CCMVB,Female,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,117.37,1484.47,No,2024-10-19
4016-QSZRV,Female,0,Yes,No,33,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),123.19,4163.62,Yes,2024-10-19
1031-GQOKY,Female,0,No,Yes,44,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),157.14,7015.28,No,2024-10-19
1799-USJMD,Female,0,Yes,No,30,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),151.43,4537.84,No,2024-10-19
3276-CEESB,Male,0,No,Yes,44,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,136.25,5877.69,Yes,2024-10-19
6421-QSWGE,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),156.67,4238.52,Yes,2024-10-19
4860-WJMYJ,Female,0,Yes,Yes,25,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),195.42,4816.03,No,2024-10-19
2980-TSEOO,Male,0,No,No,55,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Mailed check,143.37,7940.33,No,2024-10-19
2918-BSSDC,Female,0,Yes,No,33,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,145.01,4910.33,Yes,2024-10-19
2275-OAXKQ,Male,0,Yes,No,51,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),106.86,5494.93,Yes,2024-10-19
7284-FAAMY,Female,1,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),50.07,618.3,No,2024-10-19
7004-OYIMZ,Male,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),50.23,515.76,Yes,2024-10-19
7031-YNTZU,Male,0,Yes,No,24,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,171.75,4209.61,Yes,2024-10-19
9327-WNYMZ,Female,0,No,Yes,53,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,112.79,6072.98,Yes,2024-10-19
7707-QZFDD,Male,0,Yes,No,16,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),137.54,2180.58,Yes,2024-10-19
6095-HYSJA,Female,0,Yes,Yes,50,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,148.62,7328.37,Yes,2024-10-19
5681-WYGCF,Female,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,47.58,48.3,Yes,2024-10-19
5087-EADWU,Male,0,Yes,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),59.42,3959.66,Yes,2024-10-19
3494-HRGEE,Male,0,No,No,54,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,165.52,9035.81,Yes,2024-10-19
9344-SHUXD,Female,0,No,Yes,45,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),170.29,7576.71,Yes,2024-10-19
2684-HRZSB,Male,0,Yes,No,28,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,197.88,5620.21,Yes,2024-10-19
5042-UDUUB,Female,0,No,No,24,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),144.16,3420.52,No,2024-10-19
8070-LESAN,Female,0,Yes,No,55,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,124.98,6691.58,Yes,2024-10-19
8073-YQUDG,Female,0,No,No,14,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),102.5,1474.31,No,2024-10-19
4381-EMBRK,Female,0,No,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,41.7,1833.85,Yes,2024-10-19
6912-ABUKL,Male,0,No,No,46,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,136.45,6459.41,No,2024-10-19
5623-SPFHI,Female,0,No,No,53,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,161.54,8336.94,Yes,2024-10-19
2563-TOZLY,Female,0,Yes,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),44.49,1580.67,Yes,2024-10-19
6661-XTCNW,Female,0,Yes,No,39,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),131.44,5110.19,Yes,2024-10-19
4531-PTHNM,Female,0,No,No,40,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,156.42,6103.22,Yes,2024-10-19
7801-ZYRLR,Male,0,Yes,No,35,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,157.72,5624.24,Yes,2024-10-19
2148-LAXAW,Male,0,Yes,No,38,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,150.62,5679.33,Yes,2024-10-19
8442-BZUXT,Female,0,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,67.19,2280.9,Yes,2024-10-19
5289-WDVEY,Male,0,No,No,30,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),145.47,4307.05,No,2024-10-19
2133-EJVRN,Female,0,Yes,No,43,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,174.57,7646.28,Yes,2024-10-19
7189-AOOJX,Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,145.22,7904.79,Yes,2024-10-19
1678-TKXWX,Female,1,No,Yes,31,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),126.95,3903.2,No,2024-10-19
8807-GAPER,Female,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),38.14,1682.24,Yes,2024-10-20
8454-TOSHW,Female,0,Yes,No,25,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),152.73,3844.68,Yes,2024-10-20
2727-CSJEG,Female,0,Yes,No,37,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,132.74,4784.82,No,2024-10-20
8674-IVMJB,Male,0,No,Yes,36,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,105.3,3845.23,No,2024-10-20
7638-XDJDX,Male,0,No,No,34,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),184.4,6135.06,Yes,2024-10-20
8045-ECUKS,Female,0,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),47.37,820.35,Yes,2024-10-20
6766-NQZTN,Female,0,Yes,Yes,50,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,164.8,8469.1,Yes,2024-10-20
7894-EMCQB,Female,0,Yes,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),64.29,3490.41,Yes,2024-10-20
5379-HFIPY,Female,0,No,No,10,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,148.56,1505.88,Yes,2024-10-20
4907-NWQXR,Male,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),49.43,502.94,Yes,2024-10-20
6840-HDPRY,Male,0,No,No,20,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,137.23,2765.24,No,2024-10-20
4145-UOJGG,Male,0,Yes,Yes,55,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,135.59,7622.72,No,2024-10-20
5476-OUKCA,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,159.95,4986.91,Yes,2024-10-20
5294-PEUGX,Female,0,No,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,59.94,1391.14,Yes,2024-10-20
6072-KLSIP,Female,0,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,178.76,2118.11,Yes,2024-10-20
2755-HMLEK,Female,0,No,No,45,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,195.42,8795.06,Yes,2024-10-20
4426-TNGWX,Female,0,No,No,47,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,187.62,8916.24,No,2024-10-20
9181-RSJNL,Male,0,No,Yes,56,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),189.2,10785.03,Yes,2024-10-20
7650-UJXHT,Male,0,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),37.99,1882.12,No,2024-10-20
5360-PEBFO,Female,0,Yes,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,57.87,2356.19,Yes,2024-10-20
1579-ZNVVZ,Male,0,Yes,No,33,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,126.29,4050.86,Yes,2024-10-20
8166-VCXZW,Male,1,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,38.1,898.1,No,2024-10-20
1654-NYZML,Female,0,Yes,Yes,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),71.31,1463.18,Yes,2024-10-20
8398-NYBVO,Female,1,No,Yes,39,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),113.68,4484.24,No,2024-10-20
1921-BYRYB,Male,0,No,Yes,34,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),158.01,5388.24,Yes,2024-10-20
9112-PENEC,Female,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),48.06,987.43,Yes,2024-10-20
3766-OLNXP,Male,0,Yes,No,42,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,146.79,6249.02,Yes,2024-10-20
1711-ZKWVA,Male,0,Yes,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,49.84,1356.54,Yes,2024-10-20
7963-ECWYZ,Female,1,Yes,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),38.33,1554.14,Yes,2024-10-20
3505-PMTTN,Female,0,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,51.29,2289.13,Yes,2024-10-20
8463-BUYJW,Male,0,No,Yes,48,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),157.69,7697.82,Yes,2024-10-20
2226-DMXLZ,Male,1,Yes,Yes,7,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),118.13,846.34,Yes,2024-10-20
6866-ILMRE,Male,0,Yes,No,25,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),119.63,2924.25,No,2024-10-20
1742-AUECD,Male,0,No,No,19,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),129.06,2402.11,Yes,2024-10-20
6118-BBQCC,Female,1,Yes,No,24,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),147.05,3622.31,No,2024-10-20
4329-NKWFO,Male,0,Yes,Yes,31,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,183.65,5612.31,Yes,2024-10-20
1167-VILBQ,Female,0,No,No,31,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,145.32,4383.55,Yes,2024-10-20
7791-VNDNQ,Female,0,Yes,No,23,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,122.84,2850.24,No,2024-10-20
3622-FYAES,Male,1,No,Yes,20,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),128.82,2602.49,Yes,2024-10-20
5761-KPRWP,Male,0,Yes,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),56.64,1075.57,Yes,2024-10-21
3000-DYYMV,Female,0,No,Yes,48,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),170.51,8410.92,No,2024-10-21
6679-ONGWA,Female,0,No,Yes,18,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),123.46,2229.05,Yes,2024-10-21
1676-PWOWL,Female,0,Yes,No,13,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,182.11,2297.14,No,2024-10-21
3379-AQURF,Male,0,Yes,No,20,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,100.39,2032.71,Yes,2024-10-21
6174-MGZKJ,Female,0,No,No,40,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),142.96,5772.61,Yes,2024-10-21
2662-HXCJN,Male,0,Yes,No,32,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,167.94,5242.88,No,2024-10-21
6246-YCYCJ,Male,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),45.18,462.35,Yes,2024-10-21
3052-YZCIB,Male,0,No,Yes,5,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,160.03,815.61,Yes,2024-10-21
5913-RNZJL,Female,0,Yes,No,41,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,129.51,5357.65,Yes,2024-10-21
1611-WJOJK,Female,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),47.09,917.77,No,2024-10-21
3728-YOKEJ,Male,0,No,No,34,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,No,Mailed check,128.87,4376.24,Yes,2024-10-21
6482-ANXLJ,Female,0,Yes,Yes,30,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Mailed check,148.56,4381.68,No,2024-10-21
1671-ILYGY,Female,0,No,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,52.8,2776.62,Yes,2024-10-21
2834-CJTLL,Male,0,Yes,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),33.79,900.24,Yes,2024-10-21
7782-INHNS,Female,0,Yes,Yes,40,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,166.85,6754.71,Yes,2024-10-21
3102-XUKHA,Female,0,Yes,No,54,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,181.69,9634.76,Yes,2024-10-21
3949-WZTEP,Male,0,No,No,53,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,142.17,7377.89,No,2024-10-21
6402-VZMJY,Female,0,Yes,Yes,46,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,140.2,6372.16,Yes,2024-10-21
5322-JJRTY,Male,0,Yes,No,38,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,131.68,4886.25,Yes,2024-10-21
2403-KBXZP,Male,0,No,Yes,34,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),148.4,4902.26,No,2024-10-21
8389-WQPMJ,Female,0,Yes,No,25,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),116.2,2899.89,Yes,2024-10-21
1773-WZNSX,Male,0,Yes,Yes,14,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,185.14,2527.19,Yes,2024-10-21
4002-NHEJA,Male,0,Yes,Yes,17,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),158.38,2744.88,Yes,2024-10-21
2852-ZRLYT,Female,1,Yes,No,48,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,175.73,8495.06,Yes,2024-10-21
2343-RXTAU,Male,0,Yes,No,37,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.59,4116.93,No,2024-10-21
8942-FUUDB,Female,0,Yes,No,32,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,184.93,5810.2,No,2024-10-21
9815-SJDBK,Female,0,No,Yes,39,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),160.68,6106.71,Yes,2024-10-21
5684-YFMRU,Male,0,No,No,29,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),158.39,4678.76,Yes,2024-10-21
3021-GQFLG,Female,0,Yes,Yes,38,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),161.16,6108.4,No,2024-10-21
3138-AGTVP,Female,0,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,66.79,733.05,No,2024-10-21
6222-JENMD,Male,0,No,Yes,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,53.62,1746.7,No,2024-10-21
3777-AWTWH,Male,0,No,Yes,29,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),180.86,5122.52,Yes,2024-10-21
9301-ZJNDY,Female,0,No,No,46,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),158.29,7081.49,Yes,2024-10-21
8470-SGVLN,Female,1,Yes,Yes,31,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,164.12,5229.79,Yes,2024-10-21
5923-ANLDX,Male,1,No,No,24,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),165.51,3952.36,Yes,2024-10-21
5423-SOXUW,Male,0,Yes,No,40,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,155.3,6061.76,Yes,2024-10-21
1589-PUQWU,Male,0,Yes,Yes,30,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),112.96,3432.1,No,2024-10-21
6655-PGIXH,Male,0,No,No,32,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,151.59,4986.08,No,2024-10-22
7182-BXDRB,Female,0,Yes,No,32,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),106.3,3472.56,Yes,2024-10-22
9652-HBKBS,Male,0,Yes,No,51,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,145.26,7497.82,Yes,2024-10-22
7627-EAQNF,Female,0,No,No,26,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),113.72,3017.88,Yes,2024-10-22
4222-WCHDF,Male,0,No,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),47.07,2127.71,No,2024-10-22
